FISHID,Increment_21Edge,Date
BL2120,increment3,2013-08-12
BL2120,increment4,2013-08-13
BL2120,increment5,2013-08-14
BL2120,increment6,2013-08-15
BL2120,increment7,2013-08-16
BL2120,increment8,2013-08-17
BL2120,increment9,2013-08-18
BL2122,increment1,2013-08-10
BL2122,increment10,2013-08-19
BL2122,increment11,2013-08-20
BL2122,increment12,2013-08-21
BL2122,increment13,2013-08-22
BL2122,increment14,2013-08-23
BL2122,increment15,2013-08-24
BL2122,increment16,2013-08-25
BL2122,increment17,2013-08-26
BL2122,increment18,2013-08-27
BL2122,increment19,2013-08-28
BL2122,increment2,2013-08-11
BL2122,increment20,2013-08-29
BL2122,increment21,2013-08-30
BL2122,increment3,2013-08-12
BL2122,increment4,2013-08-13
BL2122,increment5,2013-08-14
BL2122,increment6,2013-08-15
BL2122,increment7,2013-08-16
BL2122,increment8,2013-08-17
BL2122,increment9,2013-08-18
BL2124,increment1,2013-08-10
BL2124,increment10,2013-08-19
BL2124,increment11,2013-08-20
BL2124,increment12,2013-08-21
BL2124,increment13,2013-08-22
BL2124,increment14,2013-08-23
BL2124,increment15,2013-08-24
BL2124,increment16,2013-08-25
BL2124,increment17,2013-08-26
BL2124,increment18,2013-08-27
BL2124,increment19,2013-08-28
BL2124,increment2,2013-08-11
BL2124,increment20,2013-08-29
BL2124,increment21,2013-08-30
BL2124,increment3,2013-08-12
BL2124,increment4,2013-08-13
BL2124,increment5,2013-08-14
BL2124,increment6,2013-08-15
BL2124,increment7,2013-08-16
BL2124,increment8,2013-08-17
BL2124,increment9,2013-08-18
BL2125,increment1,2013-08-10
BL2125,increment10,2013-08-19
BL2125,increment11,2013-08-20
BL2125,increment12,2013-08-21
BL2125,increment13,2013-08-22
BL2125,increment14,2013-08-23
BL2125,increment15,2013-08-24
BL2125,increment16,2013-08-25
BL2125,increment17,2013-08-26
BL2125,increment18,2013-08-27
BL2125,increment19,2013-08-28
BL2125,increment2,2013-08-11
BL2125,increment20,2013-08-29
BL2125,increment21,2013-08-30
BL2125,increment3,2013-08-12
BL2125,increment4,2013-08-13
BL2125,increment5,2013-08-14
BL2125,increment6,2013-08-15
BL2125,increment7,2013-08-16
BL2125,increment8,2013-08-17
BL2125,increment9,2013-08-18
BL2126,increment1,2015-06-22
BL2126,increment10,2015-07-01
BL2126,increment11,2015-07-02
BL2126,increment12,2015-07-03
BL2126,increment13,2015-07-04
BL2126,increment14,2015-07-05
BL2126,increment15,2015-07-06
BL2126,increment16,2015-07-07
BL2126,increment17,2015-07-08
BL2126,increment18,2015-07-09
BL2126,increment19,2015-07-10
BL2126,increment2,2015-06-23
BL2126,increment20,2015-07-11
BL2126,increment21,2015-07-12
BL2126,increment3,2015-06-24
BL2126,increment4,2015-06-25
BL2126,increment5,2015-06-26
BL2126,increment6,2015-06-27
BL2126,increment7,2015-06-28
BL2126,increment8,2015-06-29
BL2126,increment9,2015-06-30
BL2127,increment1,2015-06-22
BL2127,increment10,2015-07-01
BL2127,increment11,2015-07-02
BL2127,increment12,2015-07-03
BL2127,increment13,2015-07-04
BL2127,increment14,2015-07-05
BL2127,increment15,2015-07-06
BL2127,increment16,2015-07-07
BL2127,increment17,2015-07-08
BL2127,increment18,2015-07-09
BL2127,increment19,2015-07-10
BL2127,increment2,2015-06-23
BL2127,increment20,2015-07-11
BL2127,increment21,2015-07-12
BL2127,increment3,2015-06-24
BL2127,increment4,2015-06-25
BL2127,increment5,2015-06-26
BL2127,increment6,2015-06-27
BL2127,increment7,2015-06-28
BL2127,increment8,2015-06-29
BL2127,increment9,2015-06-30
BL2128,increment1,2015-06-26
BL2128,increment10,2015-07-05
BL2128,increment11,2015-07-06
BL2128,increment12,2015-07-07
BL2128,increment13,2015-07-08
BL2128,increment14,2015-07-09
BL2128,increment15,2015-07-10
BL2128,increment16,2015-07-11
BL2128,increment17,2015-07-12
BL2128,increment18,2015-07-13
BL2128,increment19,2015-07-14
BL2128,increment2,2015-06-27
BL2128,increment20,2015-07-15
BL2128,increment21,2015-07-16
BL2128,increment3,2015-06-28
BL2128,increment4,2015-06-29
BL2128,increment5,2015-06-30
BL2128,increment6,2015-07-01
BL2128,increment7,2015-07-02
BL2128,increment8,2015-07-03
BL2128,increment9,2015-07-04
BL2129,increment1,2015-06-22
BL2129,increment10,2015-07-01
BL2129,increment11,2015-07-02
BL2129,increment12,2015-07-03
BL2129,increment13,2015-07-04
BL2129,increment14,2015-07-05
BL2129,increment15,2015-07-06
BL2129,increment16,2015-07-07
BL2129,increment17,2015-07-08
BL2129,increment18,2015-07-09
BL2129,increment19,2015-07-10
BL2129,increment2,2015-06-23
BL2129,increment20,2015-07-11
BL2129,increment21,2015-07-12
BL2129,increment3,2015-06-24
BL2129,increment4,2015-06-25
BL2129,increment5,2015-06-26
BL2129,increment6,2015-06-27
BL2129,increment7,2015-06-28
BL2129,increment8,2015-06-29
BL2129,increment9,2015-06-30
BL2130,increment1,2014-06-29
BL2130,increment10,2014-07-08
BL2130,increment11,2014-07-09
BL2130,increment12,2014-07-10
BL2130,increment13,2014-07-11
BL2130,increment14,2014-07-12
BL2130,increment15,2014-07-13
BL2130,increment16,2014-07-14
BL2130,increment17,2014-07-15
BL2130,increment18,2014-07-16
BL2130,increment19,2014-07-17
BL2130,increment2,2014-06-30
BL2130,increment20,2014-07-18
BL2130,increment21,2014-07-19
BL2130,increment3,2014-07-01
BL2130,increment4,2014-07-02
BL2130,increment5,2014-07-03
BL2130,increment6,2014-07-04
BL2130,increment7,2014-07-05
BL2130,increment8,2014-07-06
BL2130,increment9,2014-07-07
BL2138,increment1,2014-06-26
BL2138,increment10,2014-07-05
BL2138,increment11,2014-07-06
BL2138,increment12,2014-07-07
BL2138,increment13,2014-07-08
BL2138,increment14,2014-07-09
BL2138,increment15,2014-07-10
BL2138,increment16,2014-07-11
BL2138,increment17,2014-07-12
BL2138,increment18,2014-07-13
BL2138,increment19,2014-07-14
BL2138,increment2,2014-06-27
BL2138,increment20,2014-07-15
BL2138,increment21,2014-07-16
BL2138,increment3,2014-06-28
BL2138,increment4,2014-06-29
BL2138,increment5,2014-06-30
BL2138,increment6,2014-07-01
BL2138,increment7,2014-07-02
BL2138,increment8,2014-07-03
BL2138,increment9,2014-07-04
BL2139,increment1,2014-06-26
BL2139,increment10,2014-07-05
BL2139,increment11,2014-07-06
BL2139,increment12,2014-07-07
BL2139,increment13,2014-07-08
BL2139,increment14,2014-07-09
BL2139,increment15,2014-07-10
BL2139,increment16,2014-07-11
BL2139,increment17,2014-07-12
BL2139,increment18,2014-07-13
BL2139,increment19,2014-07-14
BL2139,increment2,2014-06-27
BL2139,increment20,2014-07-15
BL2139,increment21,2014-07-16
BL2139,increment3,2014-06-28
BL2139,increment4,2014-06-29
BL2139,increment5,2014-06-30
BL2139,increment6,2014-07-01
BL2139,increment7,2014-07-02
BL2139,increment8,2014-07-03
BL2139,increment9,2014-07-04
BL2140,increment1,2014-06-26
BL2140,increment10,2014-07-05
BL2140,increment11,2014-07-06
BL2140,increment12,2014-07-07
BL2140,increment13,2014-07-08
BL2140,increment14,2014-07-09
BL2140,increment15,2014-07-10
BL2140,increment16,2014-07-11
BL2140,increment17,2014-07-12
BL2140,increment18,2014-07-13
BL2140,increment19,2014-07-14
BL2140,increment2,2014-06-27
BL2140,increment20,2014-07-15
BL2140,increment21,2014-07-16
BL2140,increment3,2014-06-28
BL2140,increment4,2014-06-29
BL2140,increment5,2014-06-30
BL2140,increment6,2014-07-01
BL2140,increment7,2014-07-02
BL2140,increment8,2014-07-03
BL2140,increment9,2014-07-04
BL2141,increment1,2014-06-26
BL2141,increment10,2014-07-05
BL2141,increment11,2014-07-06
BL2141,increment12,2014-07-07
BL2141,increment13,2014-07-08
BL2141,increment14,2014-07-09
BL2141,increment15,2014-07-10
BL2141,increment16,2014-07-11
BL2141,increment17,2014-07-12
BL2141,increment18,2014-07-13
BL2141,increment19,2014-07-14
BL2141,increment2,2014-06-27
BL2141,increment20,2014-07-15
BL2141,increment21,2014-07-16
BL2141,increment3,2014-06-28
BL2141,increment4,2014-06-29
BL2141,increment5,2014-06-30
BL2141,increment6,2014-07-01
BL2141,increment7,2014-07-02
BL2141,increment8,2014-07-03
BL2141,increment9,2014-07-04
BL2143,increment1,2014-06-26
BL2143,increment10,2014-07-05
BL2143,increment11,2014-07-06
BL2143,increment12,2014-07-07
BL2143,increment13,2014-07-08
BL2143,increment14,2014-07-09
BL2143,increment15,2014-07-10
BL2143,increment16,2014-07-11
BL2143,increment17,2014-07-12
BL2143,increment18,2014-07-13
BL2143,increment19,2014-07-14
BL2143,increment2,2014-06-27
BL2143,increment20,2014-07-15
BL2143,increment21,2014-07-16
BL2143,increment3,2014-06-28
BL2143,increment4,2014-06-29
BL2143,increment5,2014-06-30
BL2143,increment6,2014-07-01
BL2143,increment7,2014-07-02
BL2143,increment8,2014-07-03
BL2143,increment9,2014-07-04
BL2144,increment1,2014-06-26
BL2144,increment10,2014-07-05
BL2144,increment11,2014-07-06
BL2144,increment12,2014-07-07
BL2144,increment13,2014-07-08
BL2144,increment14,2014-07-09
BL2144,increment15,2014-07-10
BL2144,increment16,2014-07-11
BL2144,increment17,2014-07-12
BL2144,increment18,2014-07-13
BL2144,increment19,2014-07-14
BL2144,increment2,2014-06-27
BL2144,increment20,2014-07-15
BL2144,increment21,2014-07-16
BL2144,increment3,2014-06-28
BL2144,increment4,2014-06-29
BL2144,increment5,2014-06-30
BL2144,increment6,2014-07-01
BL2144,increment7,2014-07-02
BL2144,increment8,2014-07-03
BL2144,increment9,2014-07-04
BL2147,increment1,2014-06-26
BL2147,increment10,2014-07-05
BL2147,increment11,2014-07-06
BL2147,increment12,2014-07-07
BL2147,increment13,2014-07-08
BL2147,increment14,2014-07-09
BL2147,increment15,2014-07-10
BL2147,increment16,2014-07-11
BL2147,increment17,2014-07-12
BL2147,increment18,2014-07-13
BL2147,increment19,2014-07-14
BL2147,increment2,2014-06-27
BL2147,increment20,2014-07-15
BL2147,increment21,2014-07-16
BL2147,increment3,2014-06-28
BL2147,increment4,2014-06-29
BL2147,increment5,2014-06-30
BL2147,increment6,2014-07-01
BL2147,increment7,2014-07-02
BL2147,increment8,2014-07-03
BL2147,increment9,2014-07-04
BL2148,increment1,2014-06-26
BL2148,increment10,2014-07-05
BL2148,increment11,2014-07-06
BL2148,increment12,2014-07-07
BL2148,increment13,2014-07-08
BL2148,increment14,2014-07-09
BL2148,increment15,2014-07-10
BL2148,increment16,2014-07-11
BL2148,increment17,2014-07-12
BL2148,increment18,2014-07-13
BL2148,increment19,2014-07-14
BL2148,increment2,2014-06-27
BL2148,increment20,2014-07-15
BL2148,increment21,2014-07-16
BL2148,increment3,2014-06-28
BL2148,increment4,2014-06-29
BL2148,increment5,2014-06-30
BL2148,increment6,2014-07-01
BL2148,increment7,2014-07-02
BL2148,increment8,2014-07-03
BL2148,increment9,2014-07-04
BL2150,increment1,2014-06-26
BL2150,increment10,2014-07-05
BL2150,increment11,2014-07-06
BL2150,increment12,2014-07-07
BL2150,increment13,2014-07-08
BL2150,increment14,2014-07-09
BL2150,increment15,2014-07-10
BL2150,increment16,2014-07-11
BL2150,increment17,2014-07-12
BL2150,increment18,2014-07-13
BL2150,increment19,2014-07-14
BL2150,increment2,2014-06-27
BL2150,increment20,2014-07-15
BL2150,increment21,2014-07-16
BL2150,increment3,2014-06-28
BL2150,increment4,2014-06-29
BL2150,increment5,2014-06-30
BL2150,increment6,2014-07-01
BL2150,increment7,2014-07-02
BL2150,increment8,2014-07-03
BL2150,increment9,2014-07-04
BL2152,increment1,2014-06-26
BL2152,increment10,2014-07-05
BL2152,increment11,2014-07-06
BL2152,increment12,2014-07-07
BL2152,increment13,2014-07-08
BL2152,increment14,2014-07-09
BL2152,increment15,2014-07-10
BL2152,increment16,2014-07-11
BL2152,increment17,2014-07-12
BL2152,increment18,2014-07-13
BL2152,increment19,2014-07-14
BL2152,increment2,2014-06-27
BL2152,increment20,2014-07-15
BL2152,increment21,2014-07-16
BL2152,increment3,2014-06-28
BL2152,increment4,2014-06-29
BL2152,increment5,2014-06-30
BL2152,increment6,2014-07-01
BL2152,increment7,2014-07-02
BL2152,increment8,2014-07-03
BL2152,increment9,2014-07-04
BL2154,increment1,2014-06-26
BL2154,increment10,2014-07-05
BL2154,increment11,2014-07-06
BL2154,increment12,2014-07-07
BL2154,increment13,2014-07-08
BL2154,increment14,2014-07-09
BL2154,increment15,2014-07-10
BL2154,increment16,2014-07-11
BL2154,increment17,2014-07-12
BL2154,increment18,2014-07-13
BL2154,increment19,2014-07-14
BL2154,increment2,2014-06-27
BL2154,increment20,2014-07-15
BL2154,increment21,2014-07-16
BL2154,increment3,2014-06-28
BL2154,increment4,2014-06-29
BL2154,increment5,2014-06-30
BL2154,increment6,2014-07-01
BL2154,increment7,2014-07-02
BL2154,increment8,2014-07-03
BL2154,increment9,2014-07-04
BL2155,increment1,2014-06-26
BL2155,increment10,2014-07-05
BL2155,increment11,2014-07-06
BL2155,increment12,2014-07-07
BL2155,increment13,2014-07-08
BL2155,increment14,2014-07-09
BL2155,increment15,2014-07-10
BL2155,increment16,2014-07-11
BL2155,increment17,2014-07-12
BL2155,increment18,2014-07-13
BL2155,increment19,2014-07-14
BL2155,increment2,2014-06-27
BL2155,increment20,2014-07-15
BL2155,increment21,2014-07-16
BL2155,increment3,2014-06-28
BL2155,increment4,2014-06-29
BL2155,increment5,2014-06-30
BL2155,increment6,2014-07-01
BL2155,increment7,2014-07-02
BL2155,increment8,2014-07-03
BL2155,increment9,2014-07-04
BL2156,increment1,2014-06-26
BL2156,increment10,2014-07-05
BL2156,increment11,2014-07-06
BL2156,increment12,2014-07-07
BL2156,increment13,2014-07-08
BL2156,increment14,2014-07-09
BL2156,increment15,2014-07-10
BL2156,increment16,2014-07-11
BL2156,increment17,2014-07-12
BL2156,increment18,2014-07-13
BL2156,increment19,2014-07-14
BL2156,increment2,2014-06-27
BL2156,increment20,2014-07-15
BL2156,increment21,2014-07-16
BL2156,increment3,2014-06-28
BL2156,increment4,2014-06-29
BL2156,increment5,2014-06-30
BL2156,increment6,2014-07-01
BL2156,increment7,2014-07-02
BL2156,increment8,2014-07-03
BL2156,increment9,2014-07-04
BL2158,increment1,2014-06-26
BL2158,increment10,2014-07-05
BL2158,increment11,2014-07-06
BL2158,increment12,2014-07-07
BL2158,increment13,2014-07-08
BL2158,increment14,2014-07-09
BL2158,increment15,2014-07-10
BL2158,increment16,2014-07-11
BL2158,increment17,2014-07-12
BL2158,increment18,2014-07-13
BL2158,increment19,2014-07-14
BL2158,increment2,2014-06-27
BL2158,increment20,2014-07-15
BL2158,increment21,2014-07-16
BL2158,increment3,2014-06-28
BL2158,increment4,2014-06-29
BL2158,increment5,2014-06-30
BL2158,increment6,2014-07-01
BL2158,increment7,2014-07-02
BL2158,increment8,2014-07-03
BL2158,increment9,2014-07-04
BL2159,increment1,2014-06-26
BL2159,increment10,2014-07-05
BL2159,increment11,2014-07-06
BL2159,increment12,2014-07-07
BL2159,increment13,2014-07-08
BL2159,increment14,2014-07-09
BL2159,increment15,2014-07-10
BL2159,increment16,2014-07-11
BL2159,increment17,2014-07-12
BL2159,increment18,2014-07-13
BL2159,increment19,2014-07-14
BL2159,increment2,2014-06-27
BL2159,increment20,2014-07-15
BL2159,increment21,2014-07-16
BL2159,increment3,2014-06-28
BL2159,increment4,2014-06-29
BL2159,increment5,2014-06-30
BL2159,increment6,2014-07-01
BL2159,increment7,2014-07-02
BL2159,increment8,2014-07-03
BL2159,increment9,2014-07-04
BL2164,increment1,2014-06-26
BL2164,increment10,2014-07-05
BL2164,increment11,2014-07-06
BL2164,increment12,2014-07-07
BL2164,increment13,2014-07-08
BL2164,increment14,2014-07-09
BL2164,increment15,2014-07-10
BL2164,increment16,2014-07-11
BL2164,increment17,2014-07-12
BL2164,increment18,2014-07-13
BL2164,increment19,2014-07-14
BL2164,increment2,2014-06-27
BL2164,increment20,2014-07-15
BL2164,increment21,2014-07-16
BL2164,increment3,2014-06-28
BL2164,increment4,2014-06-29
BL2164,increment5,2014-06-30
BL2164,increment6,2014-07-01
BL2164,increment7,2014-07-02
BL2164,increment8,2014-07-03
BL2164,increment9,2014-07-04
BL2165,increment1,2014-06-26
BL2165,increment10,2014-07-05
BL2165,increment11,2014-07-06
BL2165,increment12,2014-07-07
BL2165,increment13,2014-07-08
BL2165,increment14,2014-07-09
BL2165,increment15,2014-07-10
BL2165,increment16,2014-07-11
BL2165,increment17,2014-07-12
BL2165,increment18,2014-07-13
BL2165,increment19,2014-07-14
BL2165,increment2,2014-06-27
BL2165,increment20,2014-07-15
BL2165,increment21,2014-07-16
BL2165,increment3,2014-06-28
BL2165,increment4,2014-06-29
BL2165,increment5,2014-06-30
BL2165,increment6,2014-07-01
BL2165,increment7,2014-07-02
BL2165,increment8,2014-07-03
BL2165,increment9,2014-07-04
BL2166,increment1,2014-06-26
BL2166,increment10,2014-07-05
BL2166,increment11,2014-07-06
BL2166,increment12,2014-07-07
BL2166,increment13,2014-07-08
BL2166,increment14,2014-07-09
BL2166,increment15,2014-07-10
BL2166,increment16,2014-07-11
BL2166,increment17,2014-07-12
BL2166,increment18,2014-07-13
BL2166,increment19,2014-07-14
BL2166,increment2,2014-06-27
BL2166,increment20,2014-07-15
BL2166,increment21,2014-07-16
BL2166,increment3,2014-06-28
BL2166,increment4,2014-06-29
BL2166,increment5,2014-06-30
BL2166,increment6,2014-07-01
BL2166,increment7,2014-07-02
BL2166,increment8,2014-07-03
BL2166,increment9,2014-07-04
BL2167,increment1,2014-06-26
BL2167,increment10,2014-07-05
BL2167,increment11,2014-07-06
BL2167,increment12,2014-07-07
BL2167,increment13,2014-07-08
BL2167,increment14,2014-07-09
BL2167,increment15,2014-07-10
BL2167,increment16,2014-07-11
BL2167,increment17,2014-07-12
BL2167,increment18,2014-07-13
BL2167,increment19,2014-07-14
BL2167,increment2,2014-06-27
BL2167,increment20,2014-07-15
BL2167,increment21,2014-07-16
BL2167,increment3,2014-06-28
BL2167,increment4,2014-06-29
BL2167,increment5,2014-06-30
BL2167,increment6,2014-07-01
BL2167,increment7,2014-07-02
BL2167,increment8,2014-07-03
BL2167,increment9,2014-07-04
BL2169,increment1,2018-08-03
BL2169,increment10,2018-08-12
BL2169,increment11,2018-08-13
BL2169,increment12,2018-08-14
BL2169,increment13,2018-08-15
BL2169,increment14,2018-08-16
BL2169,increment15,2018-08-17
BL2169,increment16,2018-08-18
BL2169,increment17,2018-08-19
BL2169,increment18,2018-08-20
BL2169,increment19,2018-08-21
BL2169,increment2,2018-08-04
BL2169,increment20,2018-08-22
BL2169,increment21,2018-08-23
BL2169,increment3,2018-08-05
BL2169,increment4,2018-08-06
BL2169,increment5,2018-08-07
BL2169,increment6,2018-08-08
BL2169,increment7,2018-08-09
BL2169,increment8,2018-08-10
BL2169,increment9,2018-08-11
BL2170,increment1,2018-08-03
BL2170,increment10,2018-08-12
BL2170,increment11,2018-08-13
BL2170,increment12,2018-08-14
BL2170,increment13,2018-08-15
BL2170,increment14,2018-08-16
BL2170,increment15,2018-08-17
BL2170,increment16,2018-08-18
BL2170,increment17,2018-08-19
BL2170,increment18,2018-08-20
BL2170,increment19,2018-08-21
BL2170,increment2,2018-08-04
BL2170,increment20,2018-08-22
BL2170,increment21,2018-08-23
BL2170,increment3,2018-08-05
BL2170,increment4,2018-08-06
BL2170,increment5,2018-08-07
BL2170,increment6,2018-08-08
BL2170,increment7,2018-08-09
BL2170,increment8,2018-08-10
BL2170,increment9,2018-08-11
BL2172,increment1,2018-08-03
BL2172,increment10,2018-08-12
BL2172,increment11,2018-08-13
BL2172,increment12,2018-08-14
BL2172,increment13,2018-08-15
BL2172,increment14,2018-08-16
BL2172,increment15,2018-08-17
BL2172,increment16,2018-08-18
BL2172,increment17,2018-08-19
BL2172,increment18,2018-08-20
BL2172,increment19,2018-08-21
BL2172,increment2,2018-08-04
BL2172,increment20,2018-08-22
BL2172,increment21,2018-08-23
BL2172,increment3,2018-08-05
BL2172,increment4,2018-08-06
BL2172,increment5,2018-08-07
BL2172,increment6,2018-08-08
BL2172,increment7,2018-08-09
BL2172,increment8,2018-08-10
BL2172,increment9,2018-08-11
BL2173,increment1,2018-08-03
BL2173,increment10,2018-08-12
BL2173,increment11,2018-08-13
BL2173,increment12,2018-08-14
BL2173,increment13,2018-08-15
BL2173,increment14,2018-08-16
BL2173,increment15,2018-08-17
BL2173,increment16,2018-08-18
BL2173,increment17,2018-08-19
BL2173,increment18,2018-08-20
BL2173,increment19,2018-08-21
BL2173,increment2,2018-08-04
